Tanggal_Observasi,Rainfall,Tahun,Bulan,Tanggal,Dasarian_Ke_Bulan,Dasarian_Tahunan,R1,R3,R5,R7,R10
2023-02-05,0.0,2023,2,5,1,4,0.0,35.2,46.3,46.79999999999997,118.80000000000004
2023-02-06,0.0,2023,2,6,1,4,0.0,0.0,37.699999999999996,46.79999999999997,113.80000000000004
2023-02-07,0.0,2023,2,7,1,4,0.0,0.0,35.199999999999996,46.29999999999997,58.00000000000006
2023-02-08,0.8,2023,2,8,1,4,0.8,0.8,0.7999999999999929,38.49999999999997,47.60000000000005
2023-02-09,0.0,2023,2,9,1,4,0.0,0.8,0.7999999999999929,35.99999999999997,47.60000000000005
2023-02-10,7.4,2023,2,10,1,4,7.4,8.200000000000001,8.199999999999994,8.19999999999997,54.50000000000006
2023-02-11,2.2,2023,2,11,2,5,2.2,9.600000000000001,10.399999999999993,10.399999999999972,48.10000000000006
2023-02-12,81.9,2023,2,12,2,5,81.9,91.5,92.3,92.29999999999998,127.50000000000006
2023-02-13,6.6,2023,2,13,2,5,6.6,90.69999999999999,98.1,98.89999999999998,98.90000000000005
2023-02-14,0.0,2023,2,14,2,5,0.0,88.5,98.1,98.89999999999998,98.90000000000005
2023-02-15,3.2,2023,2,15,2,5,3.2,9.8,93.89999999999999,101.29999999999998,102.10000000000005
2023-02-16,5.8,2023,2,16,2,5,5.8,9.0,97.49999999999999,107.09999999999998,107.90000000000005
2023-02-17,9.7,2023,2,17,2,5,9.7,18.7,25.299999999999983,109.39999999999998,117.60000000000005
2023-02-18,0.4,2023,2,18,2,5,0.4,15.9,19.099999999999984,107.59999999999998,117.20000000000006
2023-02-19,0.0,2023,2,19,2,5,0.0,10.1,19.099999999999987,25.69999999999997,117.20000000000006
2023-02-20,0.0,2023,2,20,2,5,0.0,0.4,15.899999999999984,19.099999999999973,109.80000000000005
2023-02-21,6.8,2023,2,21,3,6,6.8,6.8,16.899999999999984,25.899999999999974,114.40000000000005
2023-02-22,31.8,2023,2,22,3,6,31.8,38.6,38.999999999999986,54.49999999999997,64.30000000000004
2023-02-23,2.9,2023,2,23,3,6,2.9,41.5,41.499999999999986,51.59999999999997,60.600000000000044
2023-02-24,32.8,2023,2,24,3,6,32.8,67.5,74.29999999999998,74.69999999999996,93.40000000000003
2023-02-25,5.5,2023,2,25,3,6,5.5,41.199999999999996,79.79999999999998,79.79999999999998,95.70000000000005
2023-02-26,22.1,2023,2,26,3,6,22.1,60.4,95.1,101.89999999999998,112.00000000000004
2023-02-27,42.1,2023,2,27,3,6,42.1,69.7,105.39999999999998,143.99999999999997,144.40000000000003
2023-02-28,2.6,2023,2,28,3,6,2.6,66.8,105.09999999999998,139.79999999999995,146.60000000000002
2023-03-01,4.0,2023,3,1,1,7,4.0,48.7,76.29999999999998,111.99999999999997,150.60000000000002
2023-03-02,47.9,2023,3,2,1,7,47.9,54.5,118.69999999999999,156.99999999999997,198.50000000000003
2023-03-03,11.0,2023,3,3,1,7,11.0,62.9,107.6,135.2,202.70000000000005
2023-03-04,0.0,2023,3,4,1,7,0.0,58.9,65.5,129.7,170.90000000000003
2023-03-05,0.7,2023,3,5,1,7,0.7,11.7,63.59999999999999,108.29999999999997,168.70000000000005
2023-03-06,0.5,2023,3,6,1,7,0.5,1.2,60.09999999999999,66.69999999999996,136.40000000000006
2023-03-07,0.0,2023,3,7,1,7,0.0,1.2,12.199999999999985,64.09999999999997,130.90000000000006
2023-03-08,11.0,2023,3,8,1,7,11.0,11.5,12.199999999999985,71.09999999999997,119.80000000000004
2023-03-09,43.0,2023,3,9,1,7,43.0,54.0,55.19999999999999,66.19999999999996,120.70000000000005
2023-03-10,1.0,2023,3,10,1,7,1.0,55.0,55.499999999999986,56.19999999999997,119.10000000000004
2023-03-11,63.0,2023,3,11,2,8,63.0,107.0,117.99999999999999,119.19999999999996,178.10000000000002
2023-03-12,10.8,2023,3,12,2,8,10.8,74.8,128.79999999999998,129.29999999999995,141.00000000000003
2023-03-13,0.0,2023,3,13,2,8,0.0,73.8,117.79999999999998,128.79999999999995,130.00000000000003
2023-03-14,11.4,2023,3,14,2,8,11.4,22.200000000000003,86.19999999999999,140.19999999999996,141.40000000000003
2023-03-15,68.5,2023,3,15,2,8,68.5,79.9,153.7,197.69999999999996,209.20000000000005
2023-03-16,0.8,2023,3,16,2,8,0.8,80.7,91.49999999999999,155.49999999999997,209.50000000000006
2023-03-17,0.0,2023,3,17,2,8,0.0,69.3,80.69999999999999,154.49999999999997,209.50000000000006
2023-03-18,0.0,2023,3,18,2,8,0.0,0.8,80.69999999999999,91.49999999999996,198.50000000000006
2023-03-19,0.0,2023,3,19,2,8,0.0,0.0,69.29999999999998,80.69999999999996,155.50000000000006
2023-03-20,0.0,2023,3,20,2,8,0.0,0.0,0.7999999999999858,80.69999999999996,154.50000000000006
2023-03-21,0.0,2023,3,21,3,9,0.0,0.0,0.0,69.29999999999995,91.50000000000004
2023-03-22,0.0,2023,3,22,3,9,0.0,0.0,0.0,0.7999999999999574,80.70000000000005
2023-03-23,1.8,2023,3,23,3,9,1.8,1.8,1.7999999999999858,1.7999999999999574,82.50000000000004
2023-03-24,0.0,2023,3,24,3,9,0.0,1.8,1.7999999999999858,1.7999999999999574,71.10000000000004
2023-03-25,0.0,2023,3,25,3,9,0.0,1.8,1.7999999999999858,1.7999999999999574,2.6000000000000427
2023-03-26,0.0,2023,3,26,3,9,0.0,0.0,1.7999999999999858,1.7999999999999574,1.8000000000000427
2023-03-27,0.0,2023,3,27,3,9,0.0,0.0,1.7999999999999858,1.7999999999999574,1.8000000000000427
2023-03-28,1.1,2023,3,28,3,9,1.1,1.1,1.0999999999999859,2.8999999999999577,2.900000000000043
2023-03-29,0.0,2023,3,29,3,9,0.0,1.1,1.0999999999999859,2.8999999999999577,2.900000000000043
2023-03-30,0.0,2023,3,30,3,9,0.0,1.1,1.0999999999999859,1.0999999999999575,2.900000000000043
2023-03-31,0.0,2023,3,31,3,9,0.0,0.0,1.0999999999999859,1.0999999999999575,2.900000000000043
2023-04-01,24.0,2023,4,1,1,10,24.0,24.0,25.099999999999987,25.09999999999996,26.90000000000004
2023-04-02,17.7,2023,4,2,1,10,17.7,41.7,41.69999999999999,42.799999999999955,42.80000000000004
2023-04-03,0.0,2023,4,3,1,10,0.0,41.7,41.69999999999999,42.799999999999955,42.80000000000004
2023-04-04,0.0,2023,4,4,1,10,0.0,17.7,41.69999999999999,41.69999999999996,42.80000000000004
2023-04-05,0.3,2023,4,5,1,10,0.3,0.3,41.999999999999986,41.99999999999996,43.10000000000004
2023-04-06,0.0,2023,4,6,1,10,0.0,0.3,17.999999999999986,41.99999999999996,43.10000000000004
2023-04-07,0.0,2023,4,7,1,10,0.0,0.3,0.2999999999999858,41.99999999999996,42.000000000000036
2023-04-08,0.0,2023,4,8,1,10,0.0,0.0,0.2999999999999858,17.999999999999957,42.000000000000036
2023-04-09,0.0,2023,4,9,1,10,0.0,0.0,0.2999999999999858,0.29999999999995736,42.000000000000036
2023-04-10,10.0,2023,4,10,1,10,10.0,10.0,9.999999999999986,10.299999999999958,52.00000000000004
2023-04-11,10.3,2023,4,11,2,11,10.3,20.3,20.299999999999986,20.59999999999996,38.30000000000004
2023-04-12,0.3,2023,4,12,2,11,0.3,20.6,20.599999999999987,20.59999999999996,20.900000000000045
2023-04-13,0.0,2023,4,13,2,11,0.0,10.600000000000001,20.599999999999987,20.59999999999996,20.900000000000045
2023-04-14,0.0,2023,4,14,2,11,0.0,0.3,20.599999999999987,20.59999999999996,20.900000000000045
2023-04-15,0.0,2023,4,15,2,11,0.0,0.0,10.599999999999987,20.59999999999996,20.600000000000044
2023-04-16,0.0,2023,4,16,2,11,0.0,0.0,0.2999999999999858,20.59999999999996,20.600000000000044
2023-04-17,0.0,2023,4,17,2,11,0.0,0.0,0.0,10.599999999999959,20.600000000000044
2023-04-18,0.0,2023,4,18,2,11,0.0,0.0,0.0,0.29999999999995736,20.600000000000044
2023-04-19,4.8,2023,4,19,2,11,4.8,4.8,4.799999999999986,4.799999999999957,25.40000000000004
2023-04-20,61.7,2023,4,20,2,11,61.7,66.5,66.49999999999999,66.49999999999996,77.10000000000005
2023-04-21,0.0,2023,4,21,3,12,0.0,66.5,66.49999999999999,66.49999999999996,66.80000000000004
2023-04-22,0.0,2023,4,22,3,12,0.0,61.7,66.49999999999999,66.49999999999996,66.50000000000006
2023-04-23,0.0,2023,4,23,3,12,0.0,0.0,66.49999999999999,66.49999999999996,66.50000000000006
2023-04-24,0.0,2023,4,24,3,12,0.0,0.0,61.69999999999999,66.49999999999996,66.50000000000006
2023-04-25,1.0,2023,4,25,3,12,1.0,1.0,0.9999999999999858,67.49999999999996,67.50000000000006
2023-04-26,0.0,2023,4,26,3,12,0.0,1.0,0.9999999999999858,62.69999999999996,67.50000000000006
2023-04-27,0.0,2023,4,27,3,12,0.0,1.0,0.9999999999999858,0.9999999999999574,67.50000000000006
2023-04-28,0.0,2023,4,28,3,12,0.0,0.0,0.9999999999999858,0.9999999999999574,67.50000000000006
2023-04-29,0.0,2023,4,29,3,12,0.0,0.0,0.9999999999999858,0.9999999999999574,62.700000000000045
2023-04-30,0.0,2023,4,30,3,12,0.0,0.0,0.0,0.9999999999999574,1.0000000000000426
2023-05-01,0.0,2023,5,1,1,13,0.0,0.0,0.0,0.9999999999999574,1.0000000000000426
2023-05-02,0.0,2023,5,2,1,13,0.0,0.0,0.0,0.0,1.0000000000000426
2023-05-03,0.0,2023,5,3,1,13,0.0,0.0,0.0,0.0,1.0000000000000426
2023-05-04,48.3,2023,5,4,1,13,48.3,48.3,48.29999999999998,48.299999999999955,49.30000000000004
2023-05-05,0.0,2023,5,5,1,13,0.0,48.3,48.29999999999998,48.299999999999955,48.30000000000004
2023-05-06,12.5,2023,5,6,1,13,12.5,60.8,60.79999999999998,60.799999999999955,60.80000000000004
2023-05-07,0.0,2023,5,7,1,13,0.0,12.5,60.79999999999998,60.799999999999955,60.80000000000004
2023-05-08,0.1,2023,5,8,1,13,0.1,12.6,60.899999999999984,60.899999999999956,60.90000000000004
2023-05-09,0.0,2023,5,9,1,13,0.0,0.1,12.599999999999985,60.899999999999956,60.90000000000004
2023-05-10,0.0,2023,5,10,1,13,0.0,0.1,12.599999999999985,60.899999999999956,60.90000000000004
2023-05-11,0.0,2023,5,11,2,14,0.0,0.0,0.0999999999999858,12.599999999999957,60.90000000000004
2023-05-12,0.0,2023,5,12,2,14,0.0,0.0,0.0999999999999858,12.599999999999957,60.90000000000004
2023-05-13,0.0,2023,5,13,2,14,0.0,0.0,0.0,0.09999999999995737,60.90000000000004
2023-05-14,0.0,2023,5,14,2,14,0.0,0.0,0.0,0.09999999999995737,12.600000000000042
2023-05-15,0.0,2023,5,15,2,14,0.0,0.0,0.0,0.0,12.600000000000042
2023-05-16,0.0,2023,5,16,2,14,0.0,0.0,0.0,0.0,0.10000000000004264
2023-05-17,0.0,2023,5,17,2,14,0.0,0.0,0.0,0.0,0.10000000000004264
2023-05-18,0.0,2023,5,18,2,14,0.0,0.0,0.0,0.0,0.0
2023-05-19,0.0,2023,5,19,2,14,0.0,0.0,0.0,0.0,0.0
2023-05-20,0.0,2023,5,20,2,14,0.0,0.0,0.0,0.0,0.0
2023-05-21,0.0,2023,5,21,3,15,0.0,0.0,0.0,0.0,0.0
2023-05-22,0.0,2023,5,22,3,15,0.0,0.0,0.0,0.0,0.0
2023-05-23,0.0,2023,5,23,3,15,0.0,0.0,0.0,0.0,0.0
2023-05-24,0.0,2023,5,24,3,15,0.0,0.0,0.0,0.0,0.0
2023-05-25,0.0,2023,5,25,3,15,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.0,2023,5,26,3,15,0.0,0.0,0.0,0.0,0.0
2023-05-27,0.9,2023,5,27,3,15,0.9,0.9,0.8999999999999858,0.8999999999999574,0.9000000000000427
2023-05-28,0.0,2023,5,28,3,15,0.0,0.9,0.8999999999999858,0.8999999999999574,0.9000000000000427
2023-05-29,0.0,2023,5,29,3,15,0.0,0.9,0.8999999999999858,0.8999999999999574,0.9000000000000427
2023-05-30,0.0,2023,5,30,3,15,0.0,0.0,0.8999999999999858,0.8999999999999574,0.9000000000000427
2023-05-31,7.3,2023,5,31,3,15,7.3,7.3,8.199999999999985,8.199999999999957,8.200000000000042
2023-06-01,0.0,2023,6,1,1,16,0.0,7.3,7.299999999999986,8.199999999999957,8.200000000000042
2023-06-02,0.0,2023,6,2,1,16,0.0,7.3,7.299999999999986,8.199999999999957,8.200000000000042
2023-06-03,0.0,2023,6,3,1,16,0.0,0.0,7.299999999999986,7.299999999999957,8.200000000000042
2023-06-04,0.0,2023,6,4,1,16,0.0,0.0,7.299999999999986,7.299999999999957,8.200000000000042
2023-06-05,0.0,2023,6,5,1,16,0.0,0.0,0.0,7.299999999999957,8.200000000000042
2023-06-06,4.1,2023,6,6,1,16,4.1,4.1,4.099999999999985,11.399999999999956,11.400000000000041
2023-06-07,0.0,2023,6,7,1,16,0.0,4.1,4.099999999999985,4.099999999999957,11.400000000000041
2023-06-08,0.8,2023,6,8,1,16,0.8,4.8999999999999995,4.899999999999985,4.899999999999957,12.200000000000042
2023-06-09,0.0,2023,6,9,1,16,0.0,0.8,4.899999999999985,4.899999999999957,12.200000000000042
2023-06-10,0.0,2023,6,10,1,16,0.0,0.8,4.899999999999985,4.899999999999957,4.900000000000042
2023-06-11,0.4,2023,6,11,2,17,0.4,0.4,1.199999999999986,5.299999999999957,5.3000000000000425
2023-06-12,0.0,2023,6,12,2,17,0.0,0.4,1.199999999999986,5.299999999999957,5.3000000000000425
2023-06-13,0.0,2023,6,13,2,17,0.0,0.4,0.3999999999999858,1.1999999999999575,5.3000000000000425
2023-06-14,0.8,2023,6,14,2,17,0.8,0.8,1.199999999999986,1.9999999999999574,6.100000000000042
2023-06-15,1.5,2023,6,15,2,17,1.5,2.3,2.699999999999986,2.6999999999999575,7.600000000000042
2023-06-16,84.2,2023,6,16,2,17,84.2,86.5,86.49999999999999,86.89999999999996,87.70000000000005
2023-06-17,10.6,2023,6,17,2,17,10.6,96.3,97.09999999999998,97.49999999999996,98.30000000000004
2023-06-18,0.0,2023,6,18,2,17,0.0,94.8,97.09999999999998,97.09999999999995,97.50000000000004
2023-06-19,3.5,2023,6,19,2,17,3.5,14.1,99.79999999999998,100.59999999999995,101.00000000000004
2023-06-20,1.6,2023,6,20,2,17,1.6,5.1,99.89999999999999,102.19999999999996,102.60000000000005
2023-06-21,7.7,2023,6,21,3,18,7.7,12.8,23.399999999999984,109.09999999999997,109.90000000000005
2023-06-22,3.4,2023,6,22,3,18,3.4,12.700000000000001,16.199999999999985,110.99999999999996,113.30000000000004
2023-06-23,0.0,2023,6,23,3,18,0.0,11.100000000000001,16.199999999999985,26.799999999999958,113.30000000000004
2023-06-24,4.2,2023,6,24,3,18,4.2,7.6,16.899999999999984,20.39999999999996,116.70000000000005
2023-06-25,0.0,2023,6,25,3,18,0.0,4.199999999999999,15.299999999999986,20.399999999999956,115.20000000000005
2023-06-26,27.6,2023,6,26,3,18,27.6,31.8,35.19999999999999,44.49999999999996,58.600000000000044
2023-06-27,0.1,2023,6,27,3,18,0.1,27.700000000000003,31.89999999999999,42.99999999999996,48.100000000000044
2023-06-28,0.0,2023,6,28,3,18,0.0,27.700000000000003,31.89999999999999,35.29999999999996,48.100000000000044
2023-06-29,0.0,2023,6,29,3,18,0.0,0.1,27.69999999999999,31.89999999999996,44.600000000000044
2023-06-30,0.8,2023,6,30,3,18,0.8,0.8,28.499999999999986,32.69999999999996,43.80000000000004
2023-07-01,0.0,2023,7,1,1,19,0.0,0.8,0.8999999999999858,28.499999999999957,36.100000000000044
2023-07-02,0.0,2023,7,2,1,19,0.0,0.8,0.7999999999999858,28.499999999999957,32.700000000000045
2023-07-03,0.0,2023,7,3,1,19,0.0,0.0,0.7999999999999858,0.8999999999999574,32.700000000000045
2023-07-04,0.0,2023,7,4,1,19,0.0,0.0,0.7999999999999858,0.7999999999999574,28.500000000000043
2023-07-05,0.0,2023,7,5,1,19,0.0,0.0,0.0,0.7999999999999574,28.500000000000043
2023-07-06,0.0,2023,7,6,1,19,0.0,0.0,0.0,0.7999999999999574,0.9000000000000427
2023-07-07,0.0,2023,7,7,1,19,0.0,0.0,0.0,0.0,0.8000000000000427
2023-07-08,51.9,2023,7,8,1,19,51.9,51.9,51.899999999999984,51.899999999999956,52.70000000000004
2023-07-09,0.1,2023,7,9,1,19,0.1,52.0,51.999999999999986,51.99999999999996,52.80000000000004
2023-07-10,0.2,2023,7,10,1,19,0.2,52.199999999999996,52.19999999999998,52.19999999999995,52.20000000000004
2023-07-11,0.0,2023,7,11,2,20,0.0,0.30000000000000004,52.19999999999998,52.19999999999995,52.20000000000004
2023-07-12,2.0,2023,7,12,2,20,2.0,2.2,54.19999999999998,54.19999999999995,54.20000000000004
2023-07-13,0.0,2023,7,13,2,20,0.0,2.0,2.2999999999999856,54.19999999999995,54.20000000000004
2023-07-14,0.0,2023,7,14,2,20,0.0,2.0,2.1999999999999855,54.19999999999995,54.20000000000004
2023-07-15,11.9,2023,7,15,2,20,11.9,11.9,13.899999999999986,14.199999999999957,66.10000000000004
2023-07-16,0.0,2023,7,16,2,20,0.0,11.9,13.899999999999986,14.099999999999957,66.10000000000004
2023-07-17,0.0,2023,7,17,2,20,0.0,11.9,11.899999999999986,13.899999999999956,66.10000000000004
2023-07-18,0.9,2023,7,18,2,20,0.9,0.9,12.799999999999986,14.799999999999956,15.100000000000042
2023-07-19,0.0,2023,7,19,2,20,0.0,0.9,12.799999999999986,12.799999999999956,15.000000000000043
2023-07-20,0.0,2023,7,20,2,20,0.0,0.9,0.8999999999999858,12.799999999999956,14.800000000000042
2023-07-21,0.0,2023,7,21,3,21,0.0,0.0,0.8999999999999858,12.799999999999956,14.800000000000042
2023-07-22,0.0,2023,7,22,3,21,0.0,0.0,0.8999999999999858,0.8999999999999556,12.800000000000042
2023-07-23,0.0,2023,7,23,3,21,0.0,0.0,0.0,0.8999999999999556,12.800000000000042
2023-07-24,0.0,2023,7,24,3,21,0.0,0.0,0.0,0.8999999999999556,12.800000000000042
2023-07-25,12.0,2023,7,25,3,21,12.0,12.0,11.999999999999986,11.999999999999956,12.900000000000041
2023-07-26,10.0,2023,7,26,3,21,10.0,22.0,21.999999999999986,21.999999999999957,22.90000000000004
2023-07-27,0.0,2023,7,27,3,21,0.0,22.0,21.999999999999986,21.999999999999957,22.90000000000004
2023-07-28,0.0,2023,7,28,3,21,0.0,10.0,21.999999999999986,21.999999999999957,22.000000000000043
2023-07-29,0.0,2023,7,29,3,21,0.0,0.0,21.999999999999986,21.999999999999957,22.000000000000043
2023-07-30,0.0,2023,7,30,3,21,0.0,0.0,9.999999999999986,21.999999999999957,22.000000000000043
2023-07-31,0.0,2023,7,31,3,21,0.0,0.0,0.0,21.999999999999957,22.000000000000043
2023-08-01,0.0,2023,8,1,1,22,0.0,0.0,0.0,9.999999999999956,22.000000000000043
2023-08-02,0.0,2023,8,2,1,22,0.0,0.0,0.0,0.0,22.000000000000043
2023-08-03,0.0,2023,8,3,1,22,0.0,0.0,0.0,0.0,22.000000000000043
2023-08-04,0.0,2023,8,4,1,22,0.0,0.0,0.0,0.0,10.00000000000004
2023-08-05,0.0,2023,8,5,1,22,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,2023,8,6,1,22,0.0,0.0,0.0,0.0,0.0
2023-08-07,0.0,2023,8,7,1,22,0.0,0.0,0.0,0.0,0.0
2023-08-08,0.0,2023,8,8,1,22,0.0,0.0,0.0,0.0,0.0
2023-08-09,0.0,2023,8,9,1,22,0.0,0.0,0.0,0.0,0.0
2023-08-10,0.0,2023,8,10,1,22,0.0,0.0,0.0,0.0,0.0
2023-08-11,0.0,2023,8,11,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-12,0.0,2023,8,12,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,2023,8,13,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-14,0.0,2023,8,14,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-15,0.0,2023,8,15,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-16,0.0,2023,8,16,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-17,0.0,2023,8,17,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.0,2023,8,18,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-19,0.0,2023,8,19,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-20,0.0,2023,8,20,2,23,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,2023,8,21,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,2023,8,22,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,2023,8,23,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,2023,8,24,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,2023,8,25,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-26,0.0,2023,8,26,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,2023,8,27,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,2023,8,28,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,2023,8,29,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,2023,8,30,3,24,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,2023,8,31,3,24,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,2023,9,1,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,2023,9,2,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,2023,9,3,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,2023,9,4,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,2023,9,5,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,2023,9,6,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.0,2023,9,7,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,2023,9,8,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-09,0.0,2023,9,9,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-10,0.0,2023,9,10,1,25,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,2023,9,11,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-12,0.0,2023,9,12,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,2023,9,13,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,2023,9,14,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,2023,9,15,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-16,0.0,2023,9,16,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-17,0.0,2023,9,17,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-18,0.0,2023,9,18,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-19,0.0,2023,9,19,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,2023,9,20,2,26,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,2023,9,21,3,27,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,2023,9,22,3,27,0.0,0.0,0.0,0.0,0.0
2023-09-23,0.0,2023,9,23,3,27,0.0,0.0,0.0,0.0,0.0
2023-09-24,0.5,2023,9,24,3,27,0.5,0.5,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-09-25,0.0,2023,9,25,3,27,0.0,0.5,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-09-26,0.0,2023,9,26,3,27,0.0,0.5,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-09-27,0.0,2023,9,27,3,27,0.0,0.0,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-09-28,0.0,2023,9,28,3,27,0.0,0.0,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-09-29,0.0,2023,9,29,3,27,0.0,0.0,0.0,0.4999999999999556,0.5000000000000409
2023-09-30,0.0,2023,9,30,3,27,0.0,0.0,0.0,0.4999999999999556,0.5000000000000409
2023-10-01,0.0,2023,10,1,1,28,0.0,0.0,0.0,0.0,0.5000000000000409
2023-10-02,0.0,2023,10,2,1,28,0.0,0.0,0.0,0.0,0.5000000000000409
2023-10-03,0.0,2023,10,3,1,28,0.0,0.0,0.0,0.0,0.5000000000000409
2023-10-04,0.0,2023,10,4,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-05,0.0,2023,10,5,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-06,0.0,2023,10,6,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-07,0.0,2023,10,7,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-08,0.0,2023,10,8,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-09,0.0,2023,10,9,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-10,0.0,2023,10,10,1,28,0.0,0.0,0.0,0.0,0.0
2023-10-11,0.0,2023,10,11,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-12,0.0,2023,10,12,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-13,0.0,2023,10,13,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-14,0.0,2023,10,14,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.0,2023,10,15,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-16,0.0,2023,10,16,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-17,0.0,2023,10,17,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-18,0.0,2023,10,18,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-19,0.0,2023,10,19,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-20,0.0,2023,10,20,2,29,0.0,0.0,0.0,0.0,0.0
2023-10-21,0.0,2023,10,21,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-22,0.0,2023,10,22,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-23,0.0,2023,10,23,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-24,0.0,2023,10,24,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-25,0.0,2023,10,25,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-26,0.0,2023,10,26,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-27,0.0,2023,10,27,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-28,0.0,2023,10,28,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-29,0.0,2023,10,29,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-30,0.0,2023,10,30,3,30,0.0,0.0,0.0,0.0,0.0
2023-10-31,0.0,2023,10,31,3,30,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.5,2023,11,1,1,31,0.5,0.5,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-11-02,0.0,2023,11,2,1,31,0.0,0.5,0.4999999999999858,0.4999999999999556,0.5000000000000409
2023-11-03,1.0,2023,11,3,1,31,1.0,1.5,1.4999999999999858,1.4999999999999556,1.5000000000000409
2023-11-04,0.0,2023,11,4,1,31,0.0,1.0,1.4999999999999858,1.4999999999999556,1.5000000000000409
2023-11-05,20.2,2023,11,5,1,31,20.2,21.2,21.699999999999985,21.699999999999953,21.70000000000004
2023-11-06,2.8,2023,11,6,1,31,2.8,23.0,23.999999999999986,24.499999999999957,24.500000000000043
2023-11-07,0.3,2023,11,7,1,31,0.3,23.3,24.299999999999986,24.799999999999958,24.800000000000043
2023-11-08,0.0,2023,11,8,1,31,0.0,3.0999999999999996,23.299999999999986,24.299999999999958,24.800000000000043
